"gene"	"gene_cor"	"DIS3L2_p"	"gene_selected"	"genome_alignment"	"avg_pos"	"chromosome_name"
"ECSIT"	-0.128204129402273	3.58754522073915	"DIS3L2"	"chr19"	11513440.25	19
"EMC8"	0.128202447735734	3.58746344176125	"DIS3L2"	"chr16"	85799189.75	16
"RPL5"	0.128046818524221	3.57989950783065	"DIS3L2"	"chr1"	92834205.75	1
"BRAP"	0.128038777168369	3.57950890924548	"DIS3L2"	"chr12"	111680115.75	12
"SIRT3"	-0.128913693207391	3.57557705127384	"DIS3L2"	"chr11"	231815.5	11
"COL6A2"	-0.127927854243303	3.5741232717559	"DIS3L2"	"chr21"	46111998	21
"RGL3"	0.127878605446947	3.57173347230772	"DIS3L2"	"chr19"	11411760	19
"HLA-E"	0.127839459368088	3.5698345110582	"DIS3L2"	"chr6"	30489991.25	6
"SDSL"	0.127792162007439	3.56754084728502	"DIS3L2"	"chr12"	113429614.5	12
"KCTD2"	0.127772509067398	3.56658801644064	"DIS3L2"	"chr17"	75047468.5	17
"GAPT"	-0.12768093901786	3.56215021400745	"DIS3L2"	"chr5"	58494653.5	5
"FAM169A"	0.127617073643249	3.55905680713393	"DIS3L2"	"chr5"	74827115.75	5
"P2RX2"	0.127607703967192	3.55860309367747	"DIS3L2"	"chr12"	132619348.75	12
"CD1B"	-0.127575078087477	3.55702346995613	"DIS3L2"	"chr1"	158330436	1
"CISH"	0.127549052149213	3.55576365695723	"DIS3L2"	"chr3"	50609141.5	3
"MRAP"	-0.127469428004079	3.55191083263416	"DIS3L2"	"chr21"	32299009	21
"ST8SIA2"	-0.127304373413918	3.5439312698797	"DIS3L2"	"chr15"	92433265	15
"MYH10"	-0.127291588239453	3.54331356698069	"DIS3L2"	"chr17"	8548421	17
"FERMT2"	0.127279687569461	3.54273864922298	"DIS3L2"	"chr14"	52918933	14
"MAN1A1"	0.127214477288222	3.53958923652745	"DIS3L2"	"chr6"	119323633.5	6
"FGG"	0.127187937856218	3.53830790549931	"DIS3L2"	"chr4"	154611233.75	4
"ATP5MD"	-0.127141782471786	3.53608009552037	"DIS3L2"	"chr10"	103392426.25	10
"FLI1"	-0.126945476651998	3.52661317501684	"DIS3L2"	"chr11"	128808860.25	11
"RNF146"	-0.12690776546697	3.52479607642031	"DIS3L2"	"chr6"	127286893.75	6
"ADIG"	0.126852784142938	3.52214771056791	"DIS3L2"	"chr20"	38581319.5	20
"ZNHIT6"	0.126808196436826	3.52000076246072	"DIS3L2"	"chr1"	85707622.75	1
"CLSTN3"	-0.126762029622771	3.51777850814439	"DIS3L2"	"chr12"	7136943	12
"SYT8"	-0.126732204637082	3.51634326760034	"DIS3L2"	"chr11"	1836109.25	11
"ZFP41"	0.126682548610198	3.51395440316542	"DIS3L2"	"chr8"	143249925.75	8
"SLC16A7"	0.126679316762805	3.51379895441082	"DIS3L2"	"chr12"	59738083.75	12
"MEMO1"	0.127586892142679	3.5119408373418	"DIS3L2"	"chr2"	31948824	2
"OR2W1"	0.126607777949691	3.51035893749276	"DIS3L2"	"chr6"	29044885.75	6
"ZFP3"	0.126601718474734	3.51006764330815	"DIS3L2"	"chr17"	5091804.75	17
"CSDE1"	0.126547545988955	3.50746400383257	"DIS3L2"	"chr1"	114734185	1
"HPX"	-0.126541248446852	3.50716139748436	"DIS3L2"	"chr11"	6439198.25	11
"HARBI1"	0.126539323317991	3.50706889490922	"DIS3L2"	"chr11"	46616036.25	11
"MAP3K1"	0.126440057506885	3.50230091423149	"DIS3L2"	"chr5"	56862818.75	5
"CTSC"	-0.126325710335118	3.49681278998108	"DIS3L2"	"chr11"	88336717	11
"SSSCA1"	0.126301291221264	3.49564137752379	"DIS3L2"	"chr11"	65570872.25	11
"WDFY3"	0.12623855717954	3.49263290610589	"DIS3L2"	"chr4"	84804505.75	4
"FAM229B"	0.126171185006243	3.48940353377656	"DIS3L2"	"chr6"	112099343.25	6
"GGNBP2"	0.126020542408648	3.48218844668956	"DIS3L2"	"chr17"	36562432.25	17
"CD55"	0.125911724275468	3.47698147008501	"DIS3L2"	"chr1"	207323740.25	1
"PPP2R5E"	0.125901905092989	3.47651182219733	"DIS3L2"	"chr14"	63423627	14
"ANKRD17"	0.125848749597901	3.47396999655601	"DIS3L2"	"chr4"	73197771	4
"ATP5PF"	-0.125673402421776	3.46559209312715	"DIS3L2"	"chr21"	25729756.5	21
"ST6GAL1"	0.125638498936612	3.46392571726433	"DIS3L2"	"chr3"	187073257.75	3
"DEPDC5"	0.125535336688063	3.45900298079108	"DIS3L2"	"chr22"	31774567.25	22
"LRRC28"	0.12541569751935	3.45329862543167	"DIS3L2"	"chr15"	99266669	15
"PXK"	0.125410820520751	3.4530661973188	"DIS3L2"	"chr3"	58392339.75	3
"MRM3"	-0.125329979208562	3.44921466440583	"DIS3L2"	"chr17"	783065.5	17
"FBXO30"	0.125326926810433	3.44906928311311	"DIS3L2"	"chr6"	145806146.5	6
"UBQLN3"	0.125286830767976	3.44715986742869	"DIS3L2"	"chr11"	5509210	11
"TIMM21"	0.125254713529439	3.44563081376489	"DIS3L2"	"chr18"	74149002	18
"HIBCH"	0.125107348874196	3.43861959830654	"DIS3L2"	"chr2"	190278451.75	2
"SIX3"	0.125051475386196	3.43596326013102	"DIS3L2"	"chr2"	44942301.25	2
"ZNF24"	0.125028561592028	3.43487420577907	"DIS3L2"	"chr18"	35340459.6666667	18
"MAP3K20"	0.124996084148828	3.4333309196302	"DIS3L2"	"chr2"	173194579.25	2
"ANKRD46"	0.124861735521888	3.42695073895192	"DIS3L2"	"chr8"	100529257.25	8
"HMGA2"	0.125759561957141	3.42528717916249	"DIS3L2"	"chr12"	65827349.5	12
"BIVM"	-0.12476555444728	3.42238697553168	"DIS3L2"	"chr13"	102824240.5	13
"OR6C4"	0.12475438576711	3.42185723315183	"DIS3L2"	"chr12"	55551485	12
"FAM120C"	0.126237583544357	3.42172758679207	"DIS3L2"	"chrX"	54182963.75	24
"CENPV"	0.125666971340939	3.42092690387981	"DIS3L2"	"chr17"	16353347.5	17
"REEP5"	0.124704758834551	3.41950389878011	"DIS3L2"	"chr5"	112917187.75	5
"TOMM22"	-0.124602646179384	3.41466435468527	"DIS3L2"	"chr22"	38682187.25	22
"PRKAR1A"	0.124537087668488	3.41155917187071	"DIS3L2"	"chr17"	68519481.25	17
"MRPS24"	-0.124527208152175	3.41109135734738	"DIS3L2"	"chr7"	43868603	7
"EML1"	-0.124409073104286	3.40550005522247	"DIS3L2"	"chr14"	99879962.25	14
"STX1A"	-0.124361963639529	3.40327172703746	"DIS3L2"	"chr7"	73711582.25	7
"CIART"	-0.124329324390985	3.40172830726397	"DIS3L2"	"chr1"	150283423.75	1
"MARS2"	-0.124114854554494	3.39159581700705	"DIS3L2"	"chr2"	197705664.5	2
"CCT8"	0.124079246274467	3.3899150713652	"DIS3L2"	"chr21"	29066890.25	21
"ERAL1"	-0.123997652604512	3.38606542901451	"DIS3L2"	"chr17"	28855270.5	17
"OR51M1"	0.123971457016414	3.38482999386501	"DIS3L2"	"chr11"	5389743	11
"XRCC1"	0.123924936621376	3.38263658773318	"DIS3L2"	"chr19"	43562268	19
"RIPOR2"	0.123870808081204	3.38008540729025	"DIS3L2"	"chr6"	24871912.75	6
"KRTAP5-8"	0.123861830809551	3.37966238973904	"DIS3L2"	"chr11"	71538218.5	11
"CYP4V2"	0.123849307671749	3.37907233430065	"DIS3L2"	"chr4"	186192833	4
"FARS2"	-0.123819173478633	3.37765271778104	"DIS3L2"	"chr6"	5368839	6
"ATP5MC2"	0.123814888631227	3.37745088494728	"DIS3L2"	"chr12"	53670428.5	12
"INHBC"	0.123764610067614	3.3750830463916	"DIS3L2"	"chr12"	57435140.5	12
"CD300LF"	0.123763461770702	3.3750289782812	"DIS3L2"	"chr17"	74704718.5	17
"ZNF639"	0.123744263190028	3.37412507163369	"DIS3L2"	"chr3"	179332496.75	3
"RITA1"	0.123671680083056	3.37070887220479	"DIS3L2"	"chr12"	113190249.25	12
"WFDC5"	0.123576425021109	3.36622836500144	"DIS3L2"	"chr20"	45112158.6666667	20
"PMCH"	0.123575890361443	3.36620322512083	"DIS3L2"	"chr12"	102197622.25	12
"PLPP7"	-0.12356736212996	3.36580223815178	"DIS3L2"	"chr9"	131290259.25	9
"RNF144B"	0.123371767530948	3.35661253967448	"DIS3L2"	"chr6"	18423667.25	6
"SNRK"	0.123293297162186	3.35292946188806	"DIS3L2"	"chr3"	43313469.5	3
"NPIPB6"	0.123277771015757	3.35220098100548	"DIS3L2"	"chr16"	28354434.5	16
"CXCR3"	0.124708934366468	3.35046265761352	"DIS3L2"	"chrX"	71617171.5	24
"TBX2"	0.122904167920756	3.33469684848745	"DIS3L2"	"chr17"	61401436	17
"PSMC3IP"	0.123540488921208	3.32159351047133	"DIS3L2"	"chr17"	42574145	17
"CTAGE15"	0.122600531081978	3.32050639788958	"DIS3L2"	"chr7"	143572256	7
"OR2B2"	0.12247791096527	3.31478480079072	"DIS3L2"	"chr6"	27911943.75	6
"USP1"	0.122388119655654	3.31059833448771	"DIS3L2"	"chr1"	62444557.5	1
"CDKN2AIPNL"	0.122361521830194	3.30935876237162	"DIS3L2"	"chr5"	134411755	5
"ICOS"	0.122302897743423	3.30662749426404	"DIS3L2"	"chr2"	203951008.25	2
"LY75"	0.122299791210185	3.30648279554651	"DIS3L2"	"chr2"	159895313.333333	2
"ENTPD6"	0.122155474903508	3.2997643896946	"DIS3L2"	"chr20"	25211116	20
"TTR"	0.122011515923096	3.29306979658274	"DIS3L2"	"chr18"	31592475.75	18
"SENP7"	0.121907919814864	3.28825665232502	"DIS3L2"	"chr3"	101398749.5	3
"DENND1C"	0.12186723337298	3.28636734813422	"DIS3L2"	"chr19"	6477449	19
"TAOK1"	-0.121619211350944	3.27486264599702	"DIS3L2"	"chr17"	29478891.75	17
"NARS2"	-0.121560330279009	3.27213452328093	"DIS3L2"	"chr11"	78483525.25	11
"NR5A1"	-0.12144004839546	3.26656525538291	"DIS3L2"	"chr9"	124503246.5	9
"XIRP2"	0.121376259020575	3.26361372124821	"DIS3L2"	"chr2"	167241971.5	2
"YARS2"	-0.122223030251281	3.26082616094838	"DIS3L2"	"chr12"	32755424	12
"LAPTM5"	-0.121283592480826	3.25932854558373	"DIS3L2"	"chr1"	30744758.25	1
"CNOT6"	0.121195373889313	3.25525181278615	"DIS3L2"	"chr5"	180556105	5
"IL10RB"	-0.121106915384703	3.25116669257693	"DIS3L2"	"chr21"	33276183.5	21
"AGA"	0.121106812222173	3.25116192998501	"DIS3L2"	"chr4"	177440067.75	4
"SERPINA3"	-0.121083646313623	3.2500925478637	"DIS3L2"	"chr14"	94614762.75	14
"DDIT3"	0.121033594949501	3.24778271514574	"DIS3L2"	"chr12"	57517152	12
"PLCZ1"	-0.121007965781958	3.24660028332555	"DIS3L2"	"chr12"	18719470	12
"MAP3K5"	0.121005268930661	3.24647587410654	"DIS3L2"	"chr6"	136753322.25	6
"MTUS2"	-0.120973576198659	3.24501403580955	"DIS3L2"	"chr13"	29459295.75	13
"PA2G4"	0.12090034292171	3.2416374521553	"DIS3L2"	"chr12"	56106507.25	12
"FBXL13"	0.120859778497793	3.23976793584097	"DIS3L2"	"chr7"	102948301	7
"APTX"	0.120838390378932	3.23878243785862	"DIS3L2"	"chr9"	32994606.5	9
"CLECL1"	0.120788997566119	3.23650717421534	"DIS3L2"	"chr12"	9733154	12
"ACR"	-0.120748009507456	3.23461971227253	"DIS3L2"	"chr22"	50739646.5	22
"TYK2"	-0.120740791843233	3.23428740561114	"DIS3L2"	"chr19"	10367028	19
"FKBP5"	0.120722774775605	3.23345796481205	"DIS3L2"	"chr6"	35637117	6
"RNASE13"	-0.120712511612245	3.2329855358907	"DIS3L2"	"chr14"	21034119.5	14
"VSTM2L"	0.120701129453095	3.23246164042495	"DIS3L2"	"chr20"	37924623.75	20
"RNF43"	0.120615446060771	3.22851925988657	"DIS3L2"	"chr17"	58360983	17
"RELN"	-0.12060372223766	3.22798003187466	"DIS3L2"	"chr7"	103817958.75	7
"RNF133"	0.120580542588401	3.22691404177731	"DIS3L2"	"chr7"	122698528.25	7
"MKRN1"	0.121345553423169	3.22068089734187	"DIS3L2"	"chr7"	140469593.75	7
"C15orf61"	0.120435148550026	3.22023186245463	"DIS3L2"	"chr15"	67521344	15
"COMMD2"	0.120432334625987	3.22010260899191	"DIS3L2"	"chr3"	149752326.75	3
"ZER1"	0.12033938350056	3.21583457140594	"DIS3L2"	"chr9"	128753444.75	9
"CD48"	-0.120280543802926	3.21313436923497	"DIS3L2"	"chr1"	160685012	1
"NDST3"	0.12027006041834	3.21265340344168	"DIS3L2"	"chr4"	118096303.5	4
"OLA1"	0.120252822346131	3.21186262266648	"DIS3L2"	"chr2"	174102713.25	2
"TNFRSF19"	-0.120105451361709	3.20510629760176	"DIS3L2"	"chr13"	23659773.25	13
"OR9K2"	0.12010071888356	3.20488945799437	"DIS3L2"	"chr12"	55130096.75	12
"IL12A"	0.120088293546351	3.20432017247907	"DIS3L2"	"chr3"	159990227	3
"FDFT1"	-0.120087139329413	3.20426729299658	"DIS3L2"	"chr8"	11806340.75	8
"HTR2B"	0.120080886172311	3.20398081782752	"DIS3L2"	"chr2"	231118717.75	2
"KIAA1586"	0.120068493766264	3.20341312579447	"DIS3L2"	"chr6"	57053150	6
"PPP4R2"	0.120946240027951	3.20249872486845	"DIS3L2"	"chr3"	73040621	3
"TMEM92"	0.120016743021235	3.20104301361159	"DIS3L2"	"chr17"	50277640	17
"RPL39"	0.121399229073289	3.19887525705286	"DIS3L2"	"chrX"	119789989.25	24
"FIGLA"	-0.119964929322222	3.19867094344284	"DIS3L2"	"chr2"	70789112.25	2
"ISCA2"	-0.119894422530037	3.19544457628973	"DIS3L2"	"chr14"	74493812.75	14
"NDUFAF1"	-0.119858237372868	3.19378942118809	"DIS3L2"	"chr15"	41396737.25	15
"OR14I1"	0.119785238948386	3.19045175431283	"DIS3L2"	"chr1"	248682041.25	1
"SERPINA1"	-0.119748254212639	3.18876142267784	"DIS3L2"	"chr14"	94382871	14
"SLC44A5"	-0.119682775147907	3.18576995699357	"DIS3L2"	"chr1"	75285214	1
"TNC"	-0.119674099960395	3.18537373468346	"DIS3L2"	"chr9"	115086137	9
"PADI3"	-0.1204954404531	3.18203734108198	"DIS3L2"	"chr1"	17260370.75	1
"CXorf40B"	0.121018443299484	3.181672108532	"DIS3L2"	"chrX"	149933749.25	24
"GBP7"	-0.119585206328254	3.18131518562652	"DIS3L2"	"chr1"	89160008.25	1
"RCBTB1"	-0.120433083996668	3.17921247457107	"DIS3L2"	"chr13"	49560564.75	13
"ERO1B"	0.119467337041513	3.17593791642884	"DIS3L2"	"chr1"	236262845.5	1
"ROPN1L"	-0.119445049637301	3.17492168955331	"DIS3L2"	"chr5"	10445717	5
"RNF5"	0.119399023891392	3.17282361983327	"DIS3L2"	"chr6"	32179731.6666667	6
"SLC12A8"	-0.119373813616924	3.17167472645575	"DIS3L2"	"chr3"	125169682.5	3
"IL36B"	0.119359558750245	3.17102519450015	"DIS3L2"	"chr2"	113030583.25	2
"GATAD2A"	0.120203114795372	3.16880584807867	"DIS3L2"	"chr19"	19493709.75	19
"HUNK"	-0.119237487361908	3.16546580139863	"DIS3L2"	"chr21"	31940917.75	21
"ARHGAP9"	0.119218393392007	3.164596685247	"DIS3L2"	"chr12"	57476875.75	12
"COX7C"	-0.119212169152317	3.16431339847749	"DIS3L2"	"chr5"	86618101.25	5
"LONRF2"	0.119070650816148	3.15787600788352	"DIS3L2"	"chr2"	100321981.75	2
"CNGA1"	0.119059326079406	3.1573611659419	"DIS3L2"	"chr4"	47943302.5	4
"POLE3"	0.119900375311559	3.15513358330108	"DIS3L2"	"chr9"	113410142.5	9
"YTHDC1"	-0.118893634525364	3.14983359346946	"DIS3L2"	"chr4"	68340706.5	4
"SLC24A5"	-0.118875692657238	3.14901903935782	"DIS3L2"	"chr15"	48127946.5	15
"GPR45"	0.118856454084988	3.14814573848676	"DIS3L2"	"chr2"	105242140.5	2
"C19orf24"	0.118854660109693	3.14806431065414	"DIS3L2"	"chr19"	1275686.75	19
"IKZF2"	0.118836504536352	3.14724029866739	"DIS3L2"	"chr2"	213044354.25	2
"ELAVL1"	0.11876143683654	3.1438344675444	"DIS3L2"	"chr19"	7978582.5	19
"FAM45A"	0.118696215973371	3.14087696333153	"DIS3L2"	"chr10"	119107077.5	10
"CRIP2"	0.118687760087006	3.14049363005541	"DIS3L2"	"chr14"	105478677.5	14
"GLRX3"	0.118686787781099	3.1404495537926	"DIS3L2"	"chr10"	130154790.25	10
"C2orf72"	0.118654308521916	3.1389774012823	"DIS3L2"	"chr2"	231037866	2
"GTF2H5"	0.118518989420747	3.13284784459262	"DIS3L2"	"chr6"	158186644.25	6
"SLC27A6"	0.118454558089138	3.12993150929059	"DIS3L2"	"chr5"	128976654.5	5
"DUSP2"	0.118319711106468	3.12383259469673	"DIS3L2"	"chr2"	96144996.25	2
"ADAM10"	-0.118043871839447	3.11137630511503	"DIS3L2"	"chr15"	58686071.75	15
"REEP1"	0.11802648313658	3.11059194654066	"DIS3L2"	"chr2"	86279117	2
"PRRT4"	0.118004882651081	3.10961775032867	"DIS3L2"	"chr7"	128359643.5	7
"ATP5PO"	-0.117968430901495	3.107974116031	"DIS3L2"	"chr21"	33911588.75	21
"PCBP3"	-0.117811746931833	3.10091433025456	"DIS3L2"	"chr21"	45898705.5	21
"TMCO6"	0.117732739242918	3.09735764274354	"DIS3L2"	"chr5"	140641319	5
"PIM3"	-0.117651111654012	3.09368526839948	"DIS3L2"	"chr22"	49961214.75	22
"COX7A2"	0.117529241814389	3.08820668122908	"DIS3L2"	"chr6"	75243793.75	6
"TCEAL4"	0.119620732481964	3.0818519842155	"DIS3L2"	"chrX"	103586924.333333	24
"LTA4H"	0.117382521517776	3.08161772582151	"DIS3L2"	"chr12"	96024543.75	12
"ATG12"	0.117297241192247	3.07779133162529	"DIS3L2"	"chr5"	115841524.75	5
"PFDN5"	0.118161672430841	3.07721257141899	"DIS3L2"	"chr12"	53296835.5	12
"ZBTB33"	0.119486120793261	3.07592415004874	"DIS3L2"	"chrX"	120254092	24
"C12orf29"	0.117247902995086	3.0755787448286	"DIS3L2"	"chr12"	88038820.5	12
"ZNF699"	0.117244790429635	3.07543918889644	"DIS3L2"	"chr19"	9297263	19
"GUF1"	0.117150812413757	3.07122712864071	"DIS3L2"	"chr4"	44681658.5	4
"TRIM59"	0.11700993131338	3.06491856978308	"DIS3L2"	"chr3"	160438924.5	3
"ITGAV"	0.116970027881777	3.06313295986694	"DIS3L2"	"chr2"	186628088.25	2
"LAG3"	0.116958089680332	3.0625988521185	"DIS3L2"	"chr12"	6774129.25	12
"PPP1R21"	0.11694164048232	3.06186300531908	"DIS3L2"	"chr2"	48461493.75	2
"NEMF"	0.11692912641461	3.06130325685009	"DIS3L2"	"chr14"	49843182	14
"RABL2A"	0.116875099406175	3.05888727070983	"DIS3L2"	"chr2"	113636111.5	2
"HIST1H3D"	0.116855985298707	3.05803276372209	"DIS3L2"	"chr6"	26197163.25	6
"CEP290"	0.116827155269131	3.05674413814306	"DIS3L2"	"chr12"	88129995	12
"PIK3R5"	-0.116802553425055	3.05564472677637	"DIS3L2"	"chr17"	8894205.75	17
"ERICH6"	0.116712017289492	3.05160062132874	"DIS3L2"	"chr3"	150699197.25	3
"TSPAN5"	-0.116701212120491	3.05111815946407	"DIS3L2"	"chr4"	98486841	4
"STRA8"	0.116665896511157	3.04954156077677	"DIS3L2"	"chr7"	135241870.25	7
"HIST1H2BN"	0.116649180567374	3.04879545825103	"DIS3L2"	"chr6"	27838735.75	6
"TEPP"	-0.116539267933329	3.04389198504275	"DIS3L2"	"chr16"	57977535.75	16
"TNFRSF10A"	-0.116424707054064	3.03878555315432	"DIS3L2"	"chr8"	23212481.25	8
"NFE2"	0.117264052988173	3.03738596044091	"DIS3L2"	"chr12"	54293611.5	12
"UQCC2"	-0.116383310992684	3.03694147406338	"DIS3L2"	"chr6"	33711604.75	6
"RALYL"	-0.116366824836779	3.03620722543877	"DIS3L2"	"chr8"	84590757.5	8
"SPRYD3"	0.116355108086114	3.03568544984096	"DIS3L2"	"chr12"	53076121.25	12
"MYO3B"	0.116346033506267	3.03528136893321	"DIS3L2"	"chr2"	170299909	2
"BTN2A1"	0.116323399438795	3.03427362225061	"DIS3L2"	"chr6"	26461476.75	6
"PRR27"	0.116278115546037	3.03225795466529	"DIS3L2"	"chr4"	70158457.75	4
"ACSL5"	-0.116277748054446	3.03224159982959	"DIS3L2"	"chr10"	112405911.5	10
"DMAC1"	-0.116232724635253	3.03023822921411	"DIS3L2"	"chr9"	7799657.25	9
"METTL5"	-0.11612881253863	3.02561719011514	"DIS3L2"	"chr2"	169823064.75	2
"ITGA7"	0.116125137522401	3.02545382751373	"DIS3L2"	"chr12"	55701744	12
"RBP7"	-0.116088859978061	3.02384145886324	"DIS3L2"	"chr1"	9997295.5	1
"ATP1A1"	0.116055333096403	3.02235174557515	"DIS3L2"	"chr1"	116388881.75	1
"CDAN1"	-0.116914628049297	3.0219559552569	"DIS3L2"	"chr15"	42736512.75	15
"DENND5A"	-0.116041152074205	3.02172175053008	"DIS3L2"	"chr11"	9199186.5	11
"NUP35"	0.116011533043983	3.02040614092384	"DIS3L2"	"chr2"	183130223	2
"SUMO2"	0.115999291618466	3.01986249261647	"DIS3L2"	"chr17"	75181369.2857143	17
"IFITM2"	0.115949801574881	3.01766513669507	"DIS3L2"	"chr11"	308293.25	11
"FAM170B"	-0.115926290144026	3.01662152426937	"DIS3L2"	"chr10"	49133082.25	10
"LARS2"	-0.115896575597175	3.01530284238674	"DIS3L2"	"chr3"	45433446.5	3
"ASNSD1"	0.115857416284479	3.01356547976481	"DIS3L2"	"chr2"	189666373	2
"DEFB112"	0.115835799073196	3.01260662434915	"DIS3L2"	"chr6"	50044968.75	6
"ZNF428"	0.115832157649499	3.01244512071684	"DIS3L2"	"chr19"	43607990.6666667	19
"H3F3B"	0.115678569802818	3.00563736333978	"DIS3L2"	"chr17"	75779090.75	17
"AMZ2"	0.115672017156186	3.0053470980702	"DIS3L2"	"chr17"	68250534	17
"MRPL43"	-0.115645520735855	3.00417352530093	"DIS3L2"	"chr10"	100987224.25	10
"ZEB2"	0.115614745252699	3.00281072728186	"DIS3L2"	"chr2"	144430444.5	2
"HIST1H3B"	0.115605581309246	3.00240499280419	"DIS3L2"	"chr6"	26031952.25	6
"SPAG7"	-0.11559880083704	3.00210480526313	"DIS3L2"	"chr17"	4962274.25	17
"SPCS1"	0.115473991224078	2.9965820014719	"DIS3L2"	"chr3"	52706286.5	3
"TMEM222"	0.115473799153071	2.99657350647496	"DIS3L2"	"chr1"	27326571.75	1
"MARK3"	0.115446897968563	2.99538383443143	"DIS3L2"	"chr14"	103435599.5	14
"DSTN"	0.115396994406354	2.99317756666234	"DIS3L2"	"chr20"	17600856.25	20
"RAP2B"	-0.115318601248285	2.9897134781597	"DIS3L2"	"chr3"	153162771.5	3
"COA7"	-0.115315743927705	2.98958725674579	"DIS3L2"	"chr1"	52694339	1
"IQGAP1"	-0.115298564624535	2.98882842430661	"DIS3L2"	"chr15"	90456736.75	15
"TMPRSS3"	-0.115277200651183	2.98788489045379	"DIS3L2"	"chr21"	42390425.75	21
"FXYD4"	-0.115250106076293	2.98668849098206	"DIS3L2"	"chr10"	43374423	10
"CD302"	0.115247981184238	2.98659467398189	"DIS3L2"	"chr2"	159798154.5	2
"KCNK10"	0.115242641694841	2.98635893476963	"DIS3L2"	"chr14"	88254395.5	14
"IDO1"	-0.116095174773448	2.98593210221422	"DIS3L2"	"chr8"	39918839.5	8
"COMMD10"	0.115151719356203	2.98234619892591	"DIS3L2"	"chr5"	116087199.25	5
"RMND5A"	0.115143005245865	2.98196176193994	"DIS3L2"	"chr2"	86725819.25	2
"AMBP"	0.115115447219274	2.98074616639032	"DIS3L2"	"chr9"	114075871.25	9
"ATP6V1C1"	0.115097764729785	2.97996632164513	"DIS3L2"	"chr8"	103043811.75	8
"LEF1"	0.115957669094794	2.97990945008184	"DIS3L2"	"chr4"	108106371.75	4
"TAF1D"	0.115957469696412	2.97990072120564	"DIS3L2"	"chr11"	93738315.3333333	11
"ZFYVE19"	-0.115082346769834	2.97928643601379	"DIS3L2"	"chr15"	40810046.6666667	15
"BEND2"	-0.116454560667879	2.97927805728209	"DIS3L2"	"chrX"	18206776	24
"EPB42"	-0.115010329817242	2.97611178281966	"DIS3L2"	"chr15"	43212598.5	15
"FANCM"	0.114978106288012	2.97469187920172	"DIS3L2"	"chr14"	45148644	14
"KCTD18"	0.114923519996458	2.97228738952458	"DIS3L2"	"chr2"	200504950	2
"CIC"	0.114912641778887	2.97180833316374	"DIS3L2"	"chr19"	42287969.75	19
"MARCH9"	0.114902081812377	2.97134333072077	"DIS3L2"	"chr12"	57756012.5	12
"TAF15"	0.114883330457925	2.97051771896042	"DIS3L2"	"chr17"	35826406	17
"FAM174A"	0.114867161190727	2.96980589168271	"DIS3L2"	"chr5"	100535691.5	5
"CTNND2"	-0.114677065630363	2.96144393319155	"DIS3L2"	"chr5"	11375409.25	5
"MRPL58"	-0.114640411260286	2.95983299574823	"DIS3L2"	"chr17"	75014534.25	17
"JKAMP"	0.114610736812653	2.95852915832989	"DIS3L2"	"chr14"	59494170.75	14
"CCNE1"	-0.115448055160012	2.95764434569812	"DIS3L2"	"chr19"	29814909.5	19
"LCA5L"	-0.114581379955478	2.95723957160485	"DIS3L2"	"chr21"	39426500	21
"TLK2"	0.115431900173341	2.95693996432571	"DIS3L2"	"chr17"	62549863.5	17
"IGFL4"	-0.114530196596804	2.95499189627923	"DIS3L2"	"chr19"	46040448.75	19
"KCNMB1"	0.114476541968093	2.95263665907305	"DIS3L2"	"chr5"	170384179.25	5
"MRPS18A"	-0.114335125445156	2.94643372032954	"DIS3L2"	"chr6"	43686071.75	6
"HMGXB4"	-0.115137495795156	2.94411890788472	"DIS3L2"	"chr22"	35264939.25	22
"FAM122C"	0.115635246035246	2.94368320130335	"DIS3L2"	"chrX"	134805932.25	24
"KERA"	0.114250800236575	2.94273822654581	"DIS3L2"	"chr12"	91055882.5	12
"DAND5"	0.11425070046901	2.94273385574125	"DIS3L2"	"chr19"	12969851.5	19
"MANBA"	0.11421122299234	2.94100461949841	"DIS3L2"	"chr4"	102734718	4
"SGCB"	0.114209220593674	2.940916922407	"DIS3L2"	"chr4"	52031652.75	4
"WDR89"	0.1141953352798	2.94030883863362	"DIS3L2"	"chr14"	63599557.75	14
"ZBTB34"	0.114127765275171	2.93735066557785	"DIS3L2"	"chr9"	126879988.75	9
"PRF1"	0.114107929188334	2.93648255026829	"DIS3L2"	"chr10"	70599493	10
"IRF9"	-0.113960295379686	2.93002566375636	"DIS3L2"	"chr14"	24163049.75	14
"PPP1CA"	0.114746685431159	2.92714457507124	"DIS3L2"	"chr11"	67400471.75	11
"GDI1"	0.115243040680966	2.92672337458042	"DIS3L2"	"chrX"	154439104.75	24
"NDUFB4"	-0.113844965236702	2.92498678656368	"DIS3L2"	"chr3"	120596491.75	3
"NDUFA8"	-0.113832887110097	2.92445934529368	"DIS3L2"	"chr9"	122154148.25	9
"METAP1"	0.113782320728978	2.92225169658259	"DIS3L2"	"chr4"	99038409.75	4
"POT1"	0.114610808503776	2.92125499314807	"DIS3L2"	"chr7"	124854241.75	7
"SCRN3"	0.113712426498017	2.91920166246989	"DIS3L2"	"chr2"	174397795.5	2
"SERPINB13"	0.113683962711632	2.91796004214165	"DIS3L2"	"chr18"	63590621.75	18
"ZNF556"	0.113631247458609	2.91566127815772	"DIS3L2"	"chr19"	2876144.75	19
