"gene"	"gene_cor"	"DICER1_p"	"gene_selected"	"genome_alignment"	"avg_pos"	"chromosome_name"
"OR56A1"	"0.117617259784418"	3.09216296555993	"DICER1"	"chr11"	6027406	11
"PPP2R3A"	"0.117585369793841"	3.09072924770039	"DICER1"	"chr3"	136060809.25	3
"FLI1"	"0.117541280554733"	3.08874764858949	"DICER1"	"chr11"	128808860.25	11
"MDH1"	"0.117518128915793"	3.08770736126911	"DICER1"	"chr2"	63599770.25	2
"MRPL53"	"-0.11741063049921"	3.08287947902906	"DICER1"	"chr2"	74472462	2
"CDK5R1"	"-0.117396955962901"	3.08226562388098	"DICER1"	"chr17"	32487825.5	17
"SCRT2"	"0.117394667242167"	3.08216288860963	"DICER1"	"chr20"	672747.5	20
"C12orf57"	"-0.117389882087069"	3.08194810010606	"DICER1"	"chr12"	6944320	12
"EDA2R"	"-0.118727167751136"	3.07918705868745	"DICER1"	"chrX"	66607096	24
"C5orf38"	"0.117151040629816"	3.07123735352746	"DICER1"	"chr5"	2752371	5
"SLC1A7"	"0.117141930082512"	3.07082918267273	"DICER1"	"chr1"	53109482.5	1
"FRYL"	"-0.117032514886336"	3.06592938804716	"DICER1"	"chr4"	48603391.75	4
"RND3"	"-0.11699648415242"	3.06431677139935	"DICER1"	"chr2"	150484195.75	2
"DCAF6"	"-0.117854968209489"	3.06357370581484	"DICER1"	"chr1"	167964662.25	1
"ADAT2"	"0.116976804232094"	3.06343615135535	"DICER1"	"chr6"	143435094.5	6
"KIF2A"	"0.116920673930756"	3.06092521156708	"DICER1"	"chr5"	62351051.75	5
"RALY"	"0.116894253472873"	3.05974368988959	"DICER1"	"chr20"	34073825.25	20
"OR2A25"	"-0.116882496245814"	3.05921798426343	"DICER1"	"chr7"	144074458.2	7
"TEX36"	"0.116828362236132"	3.05679808063384	"DICER1"	"chr10"	125666970	10
"EN1"	"-0.116827747723669"	3.056770616413	"DICER1"	"chr2"	118846822.5	2
"WDR24"	"0.116797271669064"	3.05540872185647	"DICER1"	"chr16"	688734	16
"GHR"	"-0.116514701448568"	3.04279658037285	"DICER1"	"chr5"	42693222.75	5
"CHCHD1"	"-0.116502579054653"	3.04225612645943	"DICER1"	"chr10"	73782160.5	10
"CYBB"	"-0.117846116040034"	3.04024853546328	"DICER1"	"chrX"	37789672.75	24
"TBC1D5"	"0.116440973495771"	3.03951033862651	"DICER1"	"chr3"	17424056	3
"HAUS8"	"-0.116380558213097"	3.03681886625128	"DICER1"	"chr19"	17061022.75	19
"PTPRR"	"-0.116316462379619"	3.03396479564594	"DICER1"	"chr12"	70712394	12
"GPR75"	"0.116268137326255"	3.03181390068828	"DICER1"	"chr2"	53854179	2
"SKIL"	"0.117024236101566"	3.02679161637794	"DICER1"	"chr3"	170360921.666667	3
"AKAP6"	"0.116076006313255"	3.02327028130714	"DICER1"	"chr14"	32517643.5	14
"PDGFC"	"-0.116054134094844"	3.022298476998	"DICER1"	"chr4"	156930669.333333	4
"ARF1"	"0.116029784417133"	3.02121678963177	"DICER1"	"chr1"	228097315	1
"ADGRA2"	"-0.115919755165734"	3.01633148690627	"DICER1"	"chr8"	37828354.5	8
"GLUD2"	"-0.118069133848333"	3.01388878883701	"DICER1"	"chrX"	121047749.75	24
"ZNF688"	"-0.115821824202651"	3.01198683867187	"DICER1"	"chr16"	30572211	16
"APEH"	"-0.115720669587584"	3.00750262561881	"DICER1"	"chr3"	49675598.75	3
"CPNE8"	"-0.115694660397348"	3.00635019740511	"DICER1"	"chr12"	38850315.5	12
"BTNL9"	"0.115608972802558"	3.00255514814339	"DICER1"	"chr5"	181049333.5	5
"PES1"	"-0.11558015144711"	3.00127923389477	"DICER1"	"chr22"	30587295.75	22
"TCERG1"	"-0.116421538740981"	3.00025216404654	"DICER1"	"chr5"	146453434.75	5
"PYCARD"	"-0.115537219104243"	2.9993791573703	"DICER1"	"chr16"	31202603.5	16
"HBE1"	"0.115535685074345"	2.99931127678363	"DICER1"	"chr11"	5269680.5	11
"GPR85"	"0.115504780434632"	2.99794392293224	"DICER1"	"chr7"	113084545.75	7
"KIRREL1"	"-0.115473273589781"	2.99655026170616	"DICER1"	"chr1"	158081364.5	1
"KLRC2"	"-0.115355239024259"	2.99133219039647	"DICER1"	"chr12"	10435502	12
"KIAA1024L"	"-0.11519786420041"	2.98438238622288	"DICER1"	"chr5"	129748273.5	5
"POU3F3"	"-0.115190223902493"	2.98404520009569	"DICER1"	"chr2"	104855890.25	2
"IL36B"	"-0.11516892273136"	2.98310522979527	"DICER1"	"chr2"	113030583.25	2
"MS4A15"	"-0.115133099496059"	2.98152478543381	"DICER1"	"chr11"	60769070.5	11
"SUPT20H"	"0.115884865180722"	2.97672327310122	"DICER1"	"chr13"	37045807	13
"RFT1"	"0.115010376071709"	2.97611382124053	"DICER1"	"chr3"	53124593	3
"RARRES1"	"0.114880478367339"	2.97039215353251	"DICER1"	"chr3"	158723015.5	3
"USP37"	"-0.114837017652935"	2.9684791073503	"DICER1"	"chr2"	218548655	2
"PPA1"	"0.11477152770196"	2.96559760277836	"DICER1"	"chr10"	70224740	10
"WARS"	"0.114716463736526"	2.96317596868792	"DICER1"	"chr14"	100357835.5	14
"ZNF222"	"-0.114629896370208"	2.95937095750663	"DICER1"	"chr19"	44030850.5	19
"COX18"	"-0.11460699248446"	2.95836466124485	"DICER1"	"chr4"	73069502.3333333	4
"NDC1"	"0.114596143784218"	2.9578880795745	"DICER1"	"chr1"	53823972.75	1
"PSMC6"	"0.114547015772521"	2.95573039778028	"DICER1"	"chr14"	52711039.25	14
"INSL3"	"-0.114516641400235"	2.95439678097989	"DICER1"	"chr19"	17821399.75	19
"LSM7"	"-0.114412965399979"	2.94984716032812	"DICER1"	"chr19"	2327402.25	19
"LIN28B"	"0.114351168413659"	2.94713706756286	"DICER1"	"chr6"	104992342	6
"SORD"	"-0.114341484936002"	2.94671251919344	"DICER1"	"chr15"	45053774.5	15
"ZNF430"	"-0.115176603160398"	2.9458203172521	"DICER1"	"chr19"	21036344	19
"NFE2L1"	"0.114320874130449"	2.94580899563009	"DICER1"	"chr17"	48054682.25	17
"IL36G"	"-0.114294074245119"	2.94463437628219	"DICER1"	"chr2"	112979363.25	2
"CCNG2"	"-0.114257800375008"	2.94304491022905	"DICER1"	"chr4"	77159176.25	4
"SLC38A2"	"0.114253720901451"	2.94286618201602	"DICER1"	"chr12"	46369414.75	12
"TMEM151A"	"-0.113987979790386"	2.93123589688951	"DICER1"	"chr11"	66294760.25	11
"WIF1"	"-0.113984661163974"	2.9310908082266	"DICER1"	"chr12"	65107656	12
"NPRL2"	"-0.113974367232034"	2.93064078668779	"DICER1"	"chr3"	50349792.25	3
"CYSTM1"	"-0.11385041814509"	2.9252249266544	"DICER1"	"chr5"	140194544.25	5
"WDHD1"	"0.114656265151844"	2.92322461830011	"DICER1"	"chr14"	54991368.75	14
"COX8A"	"-0.11379788533164"	2.92293112960809	"DICER1"	"chr11"	63974722.75	11
"CAST"	"0.113776679578914"	2.92200546700004	"DICER1"	"chr5"	96743477.75	5
"NAA25"	"0.113731159440762"	2.92001896415803	"DICER1"	"chr12"	112083216.5	12
"A1BG"	"0.113649206466884"	2.91644431342164	"DICER1"	"chr19"	58352363	19
"DYRK1A"	"0.113631619508443"	2.91567749887923	"DICER1"	"chr21"	37484844	21
"MOB4"	"0.113607215559736"	2.91461362958412	"DICER1"	"chr2"	197536026	2
"ECT2L"	"-0.113586741314097"	2.91372122924565	"DICER1"	"chr6"	138846606.25	6
"MAZ"	"-0.114401262251835"	2.91218440260612	"DICER1"	"chr16"	29806747.25	16
"C12orf66"	"-0.113544169651404"	2.91186613854965	"DICER1"	"chr12"	64213643.25	12
"MAP10"	"-0.113482974939824"	2.9092006194031	"DICER1"	"chr1"	232805631.75	1
"C11orf24"	"-0.113453712276783"	2.90792644831884	"DICER1"	"chr11"	68262762	11
"KANK3"	"-0.113401648852658"	2.90566019673156	"DICER1"	"chr19"	8334973.5	19
"ENTPD4"	"-0.11333785689714"	2.90288467944577	"DICER1"	"chr8"	23445256	8
"MAX"	"0.113222637803542"	2.89787514497582	"DICER1"	"chr14"	65101746.75	14
"OR1S2"	"-0.11316045914883"	2.89517360308853	"DICER1"	"chr11"	58203906.75	11
"CBFA2T3"	"0.113060908598962"	2.89085107232534	"DICER1"	"chr16"	88892774.75	16
"WASHC3"	"0.113041000478638"	2.88998705835744	"DICER1"	"chr12"	102061456	12
"MAP2K3"	"0.112920566818426"	2.88476311177572	"DICER1"	"chr17"	21301271.5	17
"DUS1L"	"0.112916151208905"	2.88457167375318	"DICER1"	"chr17"	82063167.75	17
"TFCP2"	"-0.112818466415263"	2.8803382669179	"DICER1"	"chr12"	51112727	12
"MICAL1"	"-0.112755465996518"	2.87760971802254	"DICER1"	"chr6"	109451659	6
"ANO9"	"0.112755019859476"	2.8775904006494	"DICER1"	"chr11"	430719.25	11
"CD63"	"-0.112710542365617"	2.87566490188772	"DICER1"	"chr12"	55726654	12
"OR4S2"	"-0.112548825265828"	2.86866960727868	"DICER1"	"chr11"	55651279	11
"ZBTB47"	"0.112432957328476"	2.86366306459251	"DICER1"	"chr3"	42658710	3
"EMC7"	"0.112234095124636"	2.85508108729949	"DICER1"	"chr15"	34100273.25	15
"KMT2D"	"-0.113021168680947"	2.8528135778665	"DICER1"	"chr12"	49049148.25	12
"TSPAN8"	"-0.112131438112854"	2.85065615810549	"DICER1"	"chr12"	71140481.75	12
"SELENOS"	"0.112116515055286"	2.85001321340577	"DICER1"	"chr15"	101276990.5	15
"TRAPPC1"	"0.112067606289835"	2.84790656107256	"DICER1"	"chr17"	7931417.5	17
"MARCH6"	"0.11203082539574"	2.84632283074539	"DICER1"	"chr5"	10386284.5	5
"MRPL1"	"-0.111960194063354"	2.84328284353004	"DICER1"	"chr4"	77879183.25	4
"EIF2S1"	"0.111888672355545"	2.84020626616917	"DICER1"	"chr14"	67370701	14
"SLC9A2"	"-0.11182338882746"	2.83739955142898	"DICER1"	"chr2"	102638912.5	2
"OR4S1"	"-0.111806842769761"	2.83668842241796	"DICER1"	"chr11"	48306438	11
"LATS2"	"-0.111785525376431"	2.83577236477995	"DICER1"	"chr13"	21017422.5	13
"DCAF10"	"-0.111651157202465"	2.83000181602788	"DICER1"	"chr9"	37801242.25	9
"ASF1B"	"-0.112464105791247"	2.82903037811134	"DICER1"	"chr19"	14130179	19
"NAA40"	"-0.112383466709017"	2.82559621109213	"DICER1"	"chr11"	63949438	11
"PDXK"	"0.111540214164071"	2.82524191206763	"DICER1"	"chr21"	43726771.25	21
"WNT16"	"0.111521292673201"	2.82443052206819	"DICER1"	"chr7"	121330794.25	7
"C16orf92"	"-0.11143806207134"	2.8208628806206	"DICER1"	"chr16"	30023722.5	16
"DDIT3"	"-0.111322936276444"	2.81593195295109	"DICER1"	"chr12"	57517152	12
"MIOS"	"0.111295081169326"	2.8147395747303	"DICER1"	"chr7"	7573029.25	7
"IRF2"	"0.111294360821772"	2.81470874271218	"DICER1"	"chr4"	184421410	4
"TUBG1"	"-0.111293698528528"	2.81468039566641	"DICER1"	"chr17"	42612517.75	17
"TUBB2A"	"0.111282290526777"	2.81419214120718	"DICER1"	"chr6"	3156244.5	6
"FAM133A"	"-0.112591017315722"	2.81339053791703	"DICER1"	"chrX"	93709573.6666667	24
"ALAS2"	"-0.112573293238435"	2.81264098841787	"DICER1"	"chrX"	55022068	24
"IL37"	"-0.11119348741316"	2.81039294450984	"DICER1"	"chr2"	112915380.25	2
"ZSCAN20"	"0.111152228664601"	2.80862871554535	"DICER1"	"chr1"	33489481.3333333	1
"VPS41"	"0.111024645800683"	2.80317692168736	"DICER1"	"chr7"	38814838.5	7
"NDUFAF4"	"-0.110932121295286"	2.79922668438739	"DICER1"	"chr6"	96897509.75	6
"CST6"	"-0.110898633627598"	2.79779768099263	"DICER1"	"chr11"	66012153.75	11
"ZNF667"	"0.110779515498003"	2.79271770056238	"DICER1"	"chr19"	56459889	19
"RAB11A"	"-0.110733915214838"	2.79077428172557	"DICER1"	"chr15"	65871577.25	15
"UBA2"	"0.1106943047087"	2.78908671244836	"DICER1"	"chr19"	34447328.5	19
"GABPB1"	"0.110685549255671"	2.78871376639458	"DICER1"	"chr15"	50306909.5	15
"GPX4"	"0.110638561069622"	2.78671270945451	"DICER1"	"chr19"	1104658.25	19
"SCARB2"	"-0.110605799851005"	2.78531797173809	"DICER1"	"chr4"	76200182.5	4
"PHF21A"	"0.11135481707721"	2.78198060034596	"DICER1"	"chr11"	46024412.5	11
"ITGAX"	"-0.110411507807669"	2.77705390791054	"DICER1"	"chr16"	31358746.25	16
"CES2"	"-0.110382151170085"	2.77580636148545	"DICER1"	"chr16"	66937439	16
"RDH11"	"0.110316191815338"	2.77300440582231	"DICER1"	"chr14"	67692979	14
"COQ10A"	"-0.110303495055014"	2.77246521668684	"DICER1"	"chr12"	56268176	12
"TUBB2B"	"0.110157822695931"	2.76628291589216	"DICER1"	"chr6"	3226567	6
"NDUFA13"	"-0.110007123635941"	2.75989486944933	"DICER1"	"chr19"	19518773.75	19
"ANP32D"	"-0.109994236591138"	2.7593489530627	"DICER1"	"chr12"	48472753	12
"COL5A3"	"-0.109972210674229"	2.75841602962744	"DICER1"	"chr19"	10001801.25	19
"TMPRSS2"	"-0.109967582317668"	2.75822001322989	"DICER1"	"chr21"	41485013.75	21
"ZNF578"	"0.10994125248408"	2.75710505191803	"DICER1"	"chr19"	52507842.4	19
"SLC10A4"	"-0.109892978000162"	2.75506143549075	"DICER1"	"chr4"	48483685.75	4
"FAM32A"	"-0.10989248162912"	2.75504042659528	"DICER1"	"chr19"	16185634.5	19
"HMGN5"	"-0.111978032794983"	2.75476107948984	"DICER1"	"chrX"	81116315.5	24
"CCNK"	"0.10987385547987"	2.75425213563539	"DICER1"	"chr14"	99498215.25	14
"TINF2"	"0.110692840814914"	2.7540997708412	"DICER1"	"chr14"	24242223.75	14
"CRNKL1"	"-0.109824756715284"	2.75217475526876	"DICER1"	"chr20"	20049661.5	20
"ALG12"	"0.109806393299191"	2.75139800510246	"DICER1"	"chr22"	49911680.75	22
"TCTN3"	"-0.109804738433811"	2.75132801193357	"DICER1"	"chr10"	95693665	10
"ANKRD24"	"-0.109802913543604"	2.75125082857714	"DICER1"	"chr19"	4203794.5	19
"NPPB"	"0.109787977490886"	2.75061915379466	"DICER1"	"chr1"	11858585.25	1
"TSHZ2"	"-0.10977425267128"	2.75003877119933	"DICER1"	"chr20"	53253771.25	20
"ASPA"	"0.109769150683825"	2.74982303933474	"DICER1"	"chr17"	3479416.5	17
"SDAD1"	"-0.109749502384802"	2.74899231541703	"DICER1"	"chr4"	75979153	4
"CRYGN"	"0.109594927047509"	2.74246148982511	"DICER1"	"chr7"	151438112.25	7
"TEFM"	"-0.10957995303467"	2.74182926697346	"DICER1"	"chr17"	30904867	17
"BCAS2"	"-0.109559157682268"	2.74095138561124	"DICER1"	"chr1"	114581380.75	1
"RPP25L"	"0.10950578459455"	2.738698898203	"DICER1"	"chr9"	34611119.25	9
"G3BP1"	"0.109497708203101"	2.73835813704425	"DICER1"	"chr5"	151793381.75	5
"NEMP2"	"-0.10939888507251"	2.73419035889974	"DICER1"	"chr2"	190524117	2
"TRO"	"-0.11066759351473"	2.73265808184907	"DICER1"	"chrX"	54925039.25	24
"ZNF20"	"-0.10929242203458"	2.72970408232454	"DICER1"	"chr19"	12134457	19
"TMEM263"	"-0.109278224217284"	2.72910608702648	"DICER1"	"chr12"	106969182.75	12
"MTHFD2L"	"-0.109206621393974"	2.72609130273661	"DICER1"	"chr4"	74176978	4
"STX1B"	"-0.109094452660306"	2.72137201666515	"DICER1"	"chr16"	31000337.5	16
"MYH1"	"0.109008611730761"	2.71776330524259	"DICER1"	"chr17"	10511068.75	17
"FGFR1OP2"	"0.108971407285783"	2.7162000244619	"DICER1"	"chr12"	26956006.75	12
"WBP1"	"-0.108926775878295"	2.71432529194251	"DICER1"	"chr2"	74459840.5	2
"B3GNT3"	"-0.108861931813684"	2.7116027346384	"DICER1"	"chr19"	17807982.75	19
"OTUD6A"	"-0.110153638226009"	2.71129353091609	"DICER1"	"chrX"	70062640.25	24
"CEP19"	"0.108838972078367"	2.71063908382947	"DICER1"	"chr3"	196708239.25	3
"NAGS"	"-0.108726186479697"	2.70590791641985	"DICER1"	"chr17"	44005035	17
"SPHAR"	"-0.108690045418568"	2.7043927715217	"DICER1"	"chr1"	229305137	1
"TAF5L"	"0.109478782960032"	2.70334766090434	"DICER1"	"chr1"	229605710.25	1
"TLL2"	"-0.108618970508623"	2.70141438317822	"DICER1"	"chr10"	96435874.25	10
"OR5B2"	"-0.108553841536933"	2.6986866620518	"DICER1"	"chr11"	58423155.25	11
"PPCS"	"0.108538954283069"	2.69806335831374	"DICER1"	"chr1"	42459094.5	1
"MCTP2"	"0.108493621912229"	2.69616583235543	"DICER1"	"chr15"	94368338.75	15
"CHORDC1"	"-0.108425700621854"	2.69332408080477	"DICER1"	"chr11"	90218636.75	11
"WDR45"	"-0.109716893550093"	2.69320732937209	"DICER1"	"chrX"	49076776.25	24
"MTOR"	"0.108268051373689"	2.68673423455331	"DICER1"	"chr1"	11233585.5	1
"LCE4A"	"-0.108064133612607"	2.67822281909901	"DICER1"	"chr1"	152709158.5	1
"MED13"	"0.108864136532888"	2.67784097183288	"DICER1"	"chr17"	62015756.25	17
"SLC25A28"	"-0.108035885771296"	2.67704488010857	"DICER1"	"chr10"	99618565	10
"PLSCR4"	"0.108026803503992"	2.67666620567138	"DICER1"	"chr3"	146204237.75	3
"POP4"	"0.10791892584751"	2.67217050974303	"DICER1"	"chr19"	29609601	19
"VSIG1"	"-0.109203041578336"	2.67200887178882	"DICER1"	"chrX"	108069927.25	24
"ATRX"	"0.109948499599064"	2.67112442987224	"DICER1"	"chrX"	77686440.75	24
"TMPO"	"-0.107852558673217"	2.669406680008	"DICER1"	"chr12"	98519895.75	12
"SGK1"	"0.107839321204951"	2.66885559022082	"DICER1"	"chr6"	134173760.25	6
"NR2F1"	"0.107779043439868"	2.66634691312813	"DICER1"	"chr5"	93586551.25	5
"RHAG"	"0.107723110349584"	2.6640201553473	"DICER1"	"chr6"	49623634.25	6
"STAT6"	"-0.107700022504498"	2.66306003396697	"DICER1"	"chr12"	57106097.5	12
"JAG1"	"0.107616645376076"	2.65959424982051	"DICER1"	"chr20"	10666952.75	20
"HIRIP3"	"-0.107563224357301"	2.65737490456087	"DICER1"	"chr16"	29995490	16
"NAT1"	"-0.107482807235492"	2.65403584253731	"DICER1"	"chr8"	18222247.5	8
"ZSCAN22"	"0.107406006566069"	2.65084898438118	"DICER1"	"chr19"	58336741.25	19
"PCDHB16"	"0.107365194343555"	2.64915628538463	"DICER1"	"chr5"	141182736.5	5
"ORMDL2"	"-0.10730249529541"	2.64655692136313	"DICER1"	"chr12"	55819202.75	12
"HYOU1"	"0.107170677309651"	2.64109637449148	"DICER1"	"chr11"	119054373	11
"BTG1"	"-0.107070625545646"	2.63695566227596	"DICER1"	"chr12"	92144915.75	12
"AFF1"	"0.107837321042505"	2.63551122654044	"DICER1"	"chr4"	87064016.75	4
"NME5"	"-0.107033731183538"	2.63542961737909	"DICER1"	"chr5"	138136363.5	5
"NME6"	"-0.106966749244668"	2.63266024960468	"DICER1"	"chr3"	48299165	3
"ABL2"	"-0.106965634848478"	2.63261418772799	"DICER1"	"chr1"	179152302.25	1
"CKAP2"	"-0.106877807210241"	2.62898528561523	"DICER1"	"chr13"	52461481.25	13
"LYRM7"	"-0.106852341855363"	2.62793358409128	"DICER1"	"chr5"	131175581.75	5
"ARHGAP45"	"0.106847707128044"	2.62774219663533	"DICER1"	"chr19"	1072468.25	19
"CUL3"	"-0.106807610575291"	2.62608674376965	"DICER1"	"chr2"	224507622.5	2
"HNF4A"	"-0.106712016807867"	2.62214218767375	"DICER1"	"chr20"	44393895.5	20
"PDZK1IP1"	"-0.106708505455073"	2.62199735492664	"DICER1"	"chr1"	47189260.25	1
"OR5L2"	"-0.106643929328414"	2.61933452658516	"DICER1"	"chr11"	55827406.25	11
"CDK17"	"-0.106594307295588"	2.61728929488326	"DICER1"	"chr12"	96318167	12
"GABRG3"	"-0.106542201551822"	2.61514258934862	"DICER1"	"chr15"	27075578.5	15
"RTP4"	"0.106539830593018"	2.61504492998635	"DICER1"	"chr3"	187369117.5	3
"TM4SF19"	"0.106502369637097"	2.61350217202364	"DICER1"	"chr3"	196327501.5	3
"CCDC9B"	"-0.10643237855706"	2.61062099306743	"DICER1"	"chr15"	40338749.75	15
"NDUFAF8"	"-0.106373934658953"	2.60821642074176	"DICER1"	"chr17"	81239445.75	17
"SUPT4H1"	"0.10713519836433"	2.60676898844314	"DICER1"	"chr17"	58351613.5	17
"DOK1"	"-0.106219519222666"	2.60186881620919	"DICER1"	"chr2"	74556226.25	2
"DUSP23"	"-0.106173357874825"	2.59997281000493	"DICER1"	"chr1"	159781141.75	1
"SV2B"	"0.106147311083686"	2.59890329567491	"DICER1"	"chr15"	91261892	15
"RALGAPB"	"-0.106054508747812"	2.59509457541812	"DICER1"	"chr20"	38506105	20
"CLDN25"	"0.106022602864504"	2.59378579082821	"DICER1"	"chr11"	113779957.75	11
"AFDN"	"0.10598749373983"	2.59234600579169	"DICER1"	"chr6"	167882011	6
"TRMT5"	"0.105985548088311"	2.59226622901452	"DICER1"	"chr14"	60979159.75	14
"DERL2"	"0.105981536433648"	2.59210174476295	"DICER1"	"chr17"	5484904.25	17
"CTSO"	"-0.105951281699847"	2.59086142726479	"DICER1"	"chr4"	155951104	4
"RASAL3"	"-0.105911461344977"	2.58922943015364	"DICER1"	"chr19"	15460265.5	19
"CT62"	"-0.105857202866742"	2.58700656234715	"DICER1"	"chr15"	71111786.75	15
"TPD52L1"	"0.105839166153808"	2.58626785213188	"DICER1"	"chr6"	125203570.5	6
"TAPT1"	"-0.105825198893228"	2.58569588550222	"DICER1"	"chr4"	16214475.75	4
"EED"	"0.106609458827946"	2.58535464264562	"DICER1"	"chr11"	86251064.25	11
"CCDC142"	"-0.105816227611955"	2.58532854155543	"DICER1"	"chr2"	74482593	2
"NANOS2"	"-0.105811299923826"	2.58512678077035	"DICER1"	"chr19"	45914604.5	19
"SUPT7L"	"0.106599480333367"	2.58494908915068	"DICER1"	"chr2"	27657513.25	2
"TMEM236"	"-0.105764731384279"	2.58322046863571	"DICER1"	"chr10"	17761871.5	10
"SAP130"	"0.106545138304852"	2.58274106063666	"DICER1"	"chr2"	128010572.75	2
"MRPL34"	"-0.105730425303609"	2.58181659588911	"DICER1"	"chr19"	17306063.5	19
"DDX18"	"-0.105682645593056"	2.57986201706026	"DICER1"	"chr2"	117820162.25	2
"FOLH1"	"-0.105670107173292"	2.579349221255	"DICER1"	"chr11"	49170574.5	11
"ELP6"	"0.105612985529243"	2.57701373355043	"DICER1"	"chr3"	47504386.25	3
"WRN"	"-0.105515241441767"	2.57301990064702	"DICER1"	"chr8"	31092819.5	8
"KRT79"	"-0.105464428386154"	2.57094494709229	"DICER1"	"chr12"	52833439.5	12
"CELF1"	"-0.105415963004601"	2.56896667214698	"DICER1"	"chr11"	47486108.25	11
"LPO"	"-0.105374139951256"	2.5672601624164	"DICER1"	"chr17"	58251516.5	17
"AMPD3"	"0.105217333926441"	2.56086724250869	"DICER1"	"chr11"	10490628.5	11
"LETM2"	"-0.105170318829661"	2.55895207060081	"DICER1"	"chr8"	38398602.25	8
"C4orf47"	"0.105098877156056"	2.55604330199872	"DICER1"	"chr4"	185431374.5	4
"POLR1A"	"-0.105842358227376"	2.55427409146341	"DICER1"	"chr2"	86090688.5	2
"A1CF"	"-0.105005481355125"	2.55224325873524	"DICER1"	"chr10"	50844103.75	10
"GSTO2"	"-0.10494823447346"	2.54991547816928	"DICER1"	"chr10"	104275778.5	10
"FAM111A"	"-0.10492096822976"	2.5488071626174	"DICER1"	"chr11"	59151329.75	11
"BRMS1"	"-0.104887060823476"	2.54742924715879	"DICER1"	"chr11"	66341509	11
"SLC35E2B"	"-0.104729750344009"	2.54104159403189	"DICER1"	"chr1"	1676297.125	1
"PSMD5"	"-0.104725047805113"	2.54085077392251	"DICER1"	"chr9"	120836456	9
"TRIM50"	"-0.10462942545352"	2.53697221566708	"DICER1"	"chr7"	73323810.1428571	7
"LRRC61"	"0.104583793692448"	2.53512242153541	"DICER1"	"chr7"	150336986.75	7
"KRT71"	"-0.104443638670092"	2.5294452813805	"DICER1"	"chr12"	52551453.6666667	12
"MAPK14"	"0.105225368819947"	2.52941741128739	"DICER1"	"chr6"	36056738	6
"CALR"	"-0.104427463866349"	2.52879052802301	"DICER1"	"chr19"	12939336	19
"TGFB1"	"-0.104419804017948"	2.52848048936708	"DICER1"	"chr19"	41351717	19
"MTM1"	"-0.105598422222934"	2.52575555668887	"DICER1"	"chrX"	150612382	24
"RPS6KA4"	"-0.10509381080133"	2.52413366935273	"DICER1"	"chr11"	64362255.25	11
"BRWD3"	"-0.106150614582491"	2.51822265591894	"DICER1"	"chrX"	80783618.25	24
"YPEL1"	"-0.104140882923975"	2.51720438096056	"DICER1"	"chr22"	21703765.75	22
"P4HTM"	"-0.104840799804898"	2.51398817031183	"DICER1"	"chr3"	48993295	3
"TMC1"	"-0.104027482181689"	2.51262734744701	"DICER1"	"chr9"	72741636.25	9
"TCHH"	"-0.103957645637717"	2.50981078649514	"DICER1"	"chr1"	152112079	1
"ASNA1"	"0.103930772042613"	2.50872739108059	"DICER1"	"chr19"	12740051	19
"RALGAPA2"	"-0.103928246334604"	2.50862558092601	"DICER1"	"chr20"	20656836.75	20
"TCF3"	"0.103918652178431"	2.50823886435903	"DICER1"	"chr19"	1639627.33333333	19
"IFI30"	"-0.103876408870492"	2.5065365099746	"DICER1"	"chr19"	18174829.5	19
"RAD17"	"-0.103851409732604"	2.50552935754459	"DICER1"	"chr5"	69389755.25	5
"MT1G"	"-0.103846102429929"	2.50531556670763	"DICER1"	"chr16"	56667506.25	16
"XKR9"	"0.103826287020018"	2.50451743834571	"DICER1"	"chr8"	70700610	8
"UQCC3"	"-0.103764284646019"	2.50202094945565	"DICER1"	"chr11"	62671817.25	11
"OCLM"	"0.103699078938935"	2.49939687488018	"DICER1"	"chr1"	186401071.666667	1
"SLC35B2"	"0.10369154128593"	2.49909362914328	"DICER1"	"chr6"	44256065.5	6
"CCDC86"	"-0.103665357097523"	2.49804036699249	"DICER1"	"chr11"	60842332.75	11
"ZCCHC13"	"-0.104896259147092"	2.49776422670921	"DICER1"	"chrX"	74304372.3333333	24
"PDE1A"	"0.103631308054573"	2.49667108488297	"DICER1"	"chr2"	182236136.5	2
"PLEKHN1"	"-0.103625043422735"	2.49641919519566	"DICER1"	"chr1"	969891.25	1
"ITGA7"	"-0.103427863058058"	2.48849766651919	"DICER1"	"chr12"	55701744	12
"SBF1"	"-0.103411369802875"	2.48783565836126	"DICER1"	"chr22"	50464965.25	22
"SLC25A22"	"0.10337525309349"	2.48638632104551	"DICER1"	"chr11"	794116	11
"THEM5"	"-0.103371909397124"	2.48625216310953	"DICER1"	"chr1"	151853105.666667	1
"ELOA"	"0.104130850958181"	2.48563322098836	"DICER1"	"chr1"	23751164	1
"PTPRZ1"	"0.103330080216256"	2.48457418330184	"DICER1"	"chr7"	121976513.75	7
"CTBP1"	"0.104085546918413"	2.48382947211258	"DICER1"	"chr4"	1226820.25	4
"RFXAP"	"-0.104070315039396"	2.48322317812284	"DICER1"	"chr13"	36819611.75	13
"FXYD4"	"-0.103254206656852"	2.48153201188497	"DICER1"	"chr10"	43374423	10
